Facility Id|Facility Name|City|State|Zip Code|Address|Latitude|Longitude|Total reported direct emissions|CO2 emissions (non-biogenic) |Methane (CH4) emissions |Nitrous Oxide (N2O) emissions |Stationary Combustion|Electricity Generation||||||||||||||||||||||||||||||||||||||
1005707|AMALGAMATED SUGAR CO LLC|NAMPA|ID|83687|138 WEST KARCHER ROAD|43.612136|-116.579232|353112.428|204549.1|148418.5|144.828|188436.478|||||||||||||||||||||||||||||||||||||||
1007178|AMEA Sylacauga Plant|SYLACAUGA|AL|35150|125 THOMPSON LANE|33.1661|-86.2825|55059.296|55003.4|25.5|30.396||55059.296||||||||||||||||||||||||||||||||||||||
1004732|AMERICAN ACRYL PASADENA|PASADENA|TX|77507|4631 Old Hwy 146, Suite B|29.62132|-95.06676|73207.924|73132.3|34.5|41.124|73207.924|||||||||||||||||||||||||||||||||||||||
1005432|AMERICAN AIRLINES|TULSA|OK|74116|3800 NORTH MINGO ROAD|36.204822|-95.868808|35268.82|35223.5|18.5|26.82|35268.82|||||||||||||||||||||||||||||||||||||||
1004417|AMERICAN AVENUE LANDFILL|KERMAN|CA|93630|18950 W AMERICAN AVENUE|36.6659|-120.1382|113433|0|113433||0|||||||||||||||||||||||||||||||||||||||
1005327|AMERICAN CAST IRON PIPE CO|BIRMINGHAM|AL|35207|2930 NORTH 16TH STREET|33.54698|-86.83465|168767.704|168042.1|271.75|453.854|168767.704|||||||||||||||||||||||||||||||||||||||
1008041|AMERICAN COLLOID|Colony|WY|82710||44.86636|-104.1513|52668.218|52571.8|39.5|56.918|52668.218|||||||||||||||||||||||||||||||||||||||
1006354|AMERICAN CRYSTAL SUGAR - CROOKSTON|CROOKSTON|MN|56716|1201 Hwy 75 South|47.764625|-96.629975|303364.394|268303.1|34002.5|1058.794|245260.894|||||||||||||||||||||||||||||||||||||||
1005751|AMERICAN CRYSTAL SUGAR - E GRAND FORKS|EAST GRAND FORKS|MN|56721|1020 Business Hwy 2|47.925833|-97.006111|358089.272|286119.6|69879.5|2090.172|206074.822|||||||||||||||||||||||||||||||||||||||
1005753|AMERICAN CRYSTAL SUGAR - HILLSBORO|HILLSBORO|ND|58045|121 Highway 81 NE|47.435833|-97.0625|473350.736|414629.9|56856.25|1864.586|382163.986|||||||||||||||||||||||||||||||||||||||
1006877|AMERICAN CRYSTAL SUGAR - MOORHEAD|MOORHEAD|MN|56560|2500 NORTH 11TH STREET|46.903056|-96.759722|312400.476|266214.4|45139.5|1046.576|244752.876|||||||||||||||||||||||||||||||||||||||
1002552|AMERICAN ENVIRONMENTAL LANDFILL|SAND SPRINGS|OK|74063|212 N. 177TH W. AVENUE|36.163345|-96.188988|241505.994|36.6|241431.25|38.144|90.994|||||||||||||||||||||||||||||||||||||||
1000007|AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT|BERNALILLO|NM|87004|1000 N HILL RD|35.330083|-106.5275|16693.588|16676.6|7.75|9.238|16693.588|||||||||||||||||||||||||||||||||||||||
1005175|AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT|DUKE|OK|73532|0.25 MILES W OF|34.66029|-99.58732|96069.888|95970.7|45.25|53.938|96069.888|||||||||||||||||||||||||||||||||||||||
1007404|AMERICAN GYPSUM COMPANY|GYPSUM|CO|81637|740 Highway #6|39.658889|-106.956111|75047.368|74970.1|35.25|42.018|75047.368|||||||||||||||||||||||||||||||||||||||
1004845|AMERICAN GYPSUM COMPANY|ALBUQUERQUE|NM|87113|4600 Paseo Del Norte NE|35.17237|-106.59347|46102.876|46055.2|21.75|25.926|46102.876|||||||||||||||||||||||||||||||||||||||
1005590|AMERICAN REFINING GROUP INC|BRADFORD|PA|16701|77 NORTH KENDALL AVENUE|41.965472|-78.633108|111088.56|109595|981|512.56|106936.376|||||||||||||||||||||||||||||||||||||||
1001860|AMERICAN SUGAR REFINING INC - Chalmette Refinery|ARABI|LA|70032|7417 N PETERS ST|29.953576|-89.997583|140597.52|140452.3|66.25|78.97|140597.52|||||||||||||||||||||||||||||||||||||||
1006919|AMERICAN SYNTHETIC RUBBER|LOUISVILLE|KY|40216|4500 CAMPGROUND ROAD|38.209317|-85.847511|160339.736|159458.6|327.75|553.386|160339.736|||||||||||||||||||||||||||||||||||||||
1001962|AMERICAS STYRENICS LLC - ST JAMES PLANT|ST. JAMES|LA|70086|9901 HWY 18|30.08013|-90.916|596881.73|595588.8|425.75|867.18|596881.73|||||||||||||||||||||||||||||||||||||||
1005072|AMGEN MANUFACTURING, LIMITED|JUNCOS|PR|00777|RD 31 KM 24.6|18.2375|-65.907222|36979.004|36853.2|37|88.804|36979.004|||||||||||||||||||||||||||||||||||||||
1008730|AMP Fremont Energy Center|Fremont|OH|43420|1275 Miarer Rd|41.355909|-83.122007|1510774.752|1509240.9|699.75|834.102||1510774.752||||||||||||||||||||||||||||||||||||||
1004746|ANALOG DEVICES|CAMAS|WA|98607|4200 NW PACIFIC RIM BLVD|45.59995|-122.45204|18988.73018|2173.1|1|2774.976|2175.292|||||||||||||||||||||||||||||||||||||||
1006810|ANCHOR ACQUISITION LLC MONACA PLT|MONACA|PA|15061|400 9TH STREET|40.690066|-80.274784|35946.752|35919.9|12.25|14.602|26064.652|||||||||||||||||||||||||||||||||||||||
1004508|ANCHOR HOCKING GLASS CO PLANT NO 1 *|LANCASTER|OH|43130|1115 WEST FIFTH AVENUE|39.71923|-82.61895|83887.484|83814.6|33.25|39.634|71038.784|||||||||||||||||||||||||||||||||||||||
1007341|ANCHORAGE REGIONAL LANDFILL|EAGLE RIVER|AK|99577|15500 E. EAGLE RIVER LOOP RD|61.290401|-149.604757|171802.698|66.4|171736|0.298|66.698|||||||||||||||||||||||||||||||||||||||
1007839|ANDERSON LANDFILL|ANDERSON|CA|96007|18703 CAMBRIDGE ROAD|40.41754|-122.35787|29973||29973|||||||||||||||||||||||||||||||||||||||||
1005392|ANGELINA COUNTY WASTE MANAGEMENT CENTER|LUFKIN|TX|75901|7521 FM 58|31.2525|-94.695|108732.5||108732.5|||||||||||||||||||||||||||||||||||||||||
1002263|ANGUS CHEMICAL CO|STERLINGTON|LA|71280|350 LOUISIANA HIGHWAY 2|32.6907|-92.0826|138350.162|100093.4|47.5|38209.262|100197.52|||||||||||||||||||||||||||||||||||||||
1002576|ANHEUSER BUSCH BALDWINSVILLE BREWERY|BALDWINSVILLE|NY|13027|2885 BELGIUM ROAD|43.1691|-76.3112|25630.898|25582.3|18.5|30.098|25630.898|||||||||||||||||||||||||||||||||||||||
1006111|ANHEUSER BUSCH INC|COLUMBUS|OH|43229|700 SCHROCK ROAD|40.103056|-82.993056|34823.134|34769.2|21.75|32.184|34823.134|||||||||||||||||||||||||||||||||||||||
1002867|ANHEUSER BUSCH INC. - L.A. BREWERY|VAN NUYS|CA|91406|15800 ROSCOE BOULEVARD|34.22132|-118.48044|32789.542|32727.1|24|38.442|32789.542|||||||||||||||||||||||||||||||||||||||
1003352|ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY|FORT COLLINS|CO|80524|2351 BUSCH DRIVE|40.619722|-105.006111|40062.646|40020.7|19|22.946|40062.646|||||||||||||||||||||||||||||||||||||||
1003176|ANHEUSER BUSCH LLC|WILLIAMSBURG|VA|23185|7801 POCAHONTAS TRAIL|37.237518|-76.652662|34176.82|34141.2|16.25|19.37|34176.82|||||||||||||||||||||||||||||||||||||||
1003224|ANHEUSER-BUSCH HOUSTON BREWERY|HOUSTON|TX|77029|775 GELLHORN DRIVE|29.774444|-95.270833|41103.8|41041.3|25.25|37.25|41103.8|||||||||||||||||||||||||||||||||||||||
1002915|ANHEUSER-BUSCH LLC|MERRIMACK|NH|03054|221 DANIEL WEBSTER HIGHWAY|42.82407|-71.485564|14890.358|14867.4|9.25|13.708|14890.358|||||||||||||||||||||||||||||||||||||||
1006147|ANHEUSER-BUSCH LLC|JACKSONVILLE|FL|32218|111 BUSCH DR.|30.433075|-81.647505|55669.492|55591.1|32.5|45.892|55669.492|||||||||||||||||||||||||||||||||||||||
1006904|ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY|CARTERSVILLE|GA|30120|100 BUSCH DR.|34.2557|-84.7825|19426.796|19378.9|17.5|30.396|19426.796|||||||||||||||||||||||||||||||||||||||
1003525|ANHEUSER-BUSCH, INC. NEWARK BREWERY|NEWARK|NJ|07114|200 US HIGHWAY ONE|40.6916|-74.1916|23836.13|23805|13.25|17.88|23836.13|||||||||||||||||||||||||||||||||||||||
1005490|ANIMAS POWER PLANT|FARMINGTON|NM|87401|501 MCCORMICK SCHOOL ROAD|36.72488|-108.19144|0|0|||0|||||||||||||||||||||||||||||||||||||||
1006178|ANN ARBOR SLF PHASE I & II|ANN ARBOR|MI|48108|4150 PLATT RD|42.22703|-83.69976|21436.5||21436.5|||||||||||||||||||||||||||||||||||||||||
1007710|ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY|PALMDALE|CA|93551|1200 WEST CITY RANCH ROAD|34.5697|-118.1534|58294.25|112|58182.25||112|||||||||||||||||||||||||||||||||||||||
1004003|APACHE JUNCTION LANDFILL|APACHE JUNCTION|AZ|85219|4050 SOUTH TOMAHAWK RD|33.377246|-111.528771|29789.5||29789.5|||||||||||||||||||||||||||||||||||||||||
1001908|APACHE NITROGEN PRODUCTS - PLANT|St. David|AZ|85630|1436 SOUTH APACHE POWDER ROAD|31.88|-110.24|462939.672|27224.4|12.75|435702.522|27252.348|||||||||||||||||||||||||||||||||||||||
1006777|APEX ENVIRONMENTAL, LLC - SANITARY LANDFILL (0641000223)|AMSTERDAM|OH|43903|11 COUNTY ROAD 78|40.432403|-80.911512|627143.448|87.9|627055.25|0.298|88.198|||||||||||||||||||||||||||||||||||||||
1004352|APEX REGIONAL LANDFILL|LAS VEGAS|NV|89165|13550 US HIGHWAY 93 NORTH|36.29423|-115.28183|79221.752|312.8|78797.5|111.452|471.502|||||||||||||||||||||||||||||||||||||||
1000793|APG Polytech, LLC|APPLE GROVE|WV|25502|27610 Huntington Road|38.663697|-82.16883|42061.592|42018.3|19.75|23.542|42061.592|||||||||||||||||||||||||||||||||||||||
1002596|APPVION - APPLETON PLT|APPLETON|WI|54911|825 E WISCONSIN AVE|44.2729|-88.39311|28461.892|28432.3|13.5|16.092|28461.892|||||||||||||||||||||||||||||||||||||||
1001423|APS Saguaro Power Plant|RED ROCK|AZ|85245|MAIL POST 228|32.5517|-111.3|63795.312|63730.1|29.75|35.462|19691.076|44104.236||||||||||||||||||||||||||||||||||||||
1001422|APS West Phoenix Power Plant|PHOENIX|AZ|85043|4606 WEST HADLEY|33.4417|-112.1583|1052152.64|1051081.3|488.75|582.59|277782.008|774370.632||||||||||||||||||||||||||||||||||||||
1005906|AR GLASS CONTAINER CORP|JONESBORO|AR|72401|516 WEST JOHNSON AVENUE|35.84527|-90.71102|36572.232|36539.9|14.75|17.582|31246.632|||||||||||||||||||||||||||||||||||||||
1008034|ARBOR HILLS LANDFILL|NORTHVILLE|MI|48167|10690 W. SIX MILE RD|42.406821|-83.556249|191683.1|150.6|191532.5||150.6|||||||||||||||||||||||||||||||||||||||
1005385|ARCELORMITTAL TUBULAR PRODUCTS USA LLC|SHELBY|OH|44875|132-140 W MAIN ST|40.88135|-82.66758|63133.712|63068.5|29.75|35.462|63133.712|||||||||||||||||||||||||||||||||||||||
1002916|ARCHER DANIEL MIDLAND COMPANY|COLUMBUS|NE|68601|3000 E 8TH STREET|41.42139|-97.288612|1163382.686|1150058.3|7965.75|5358.636|1158524.186|||||||||||||||||||||||||||||||||||||||
1001945|ARCHER DANIELS MIDLAND|MARSHALL|MN|56258|400 WEST ERIE ROAD|44.474074|-95.783525|170379.31|169733|543.5|102.81|169919.06|||||||||||||||||||||||||||||||||||||||
1003215|ARCHER DANIELS MIDLAND|FRANKFORT|IN|46041|2191 W CR 0 NS|40.2853|-86.5479|48791.116|48740.7|23|27.416|48791.116|||||||||||||||||||||||||||||||||||||||
1005935|ARCHER DANIELS MIDLAND COMPANY|LINCOLN|NE|68507|7800 THAYER STREET|40.86667|-96.619116|153579.564|152500|396.25|683.314|153579.564|||||||||||||||||||||||||||||||||||||||
1005940|ARCHER DANIELS MIDLAND PROCESSING|VELVA|ND|58790|1388 HIGHWAY 97|48.062103|-100.924722|41737.992|41694.7|19.75|23.542|41737.992|||||||||||||||||||||||||||||||||||||||
1004649|ARCONIC LAFAYETTE LLC|LAFAYETTE|IN|47905|3131 E MAIN ST|40.395778|-86.859639|38859.304|38819.3|18.25|21.754|38859.304|||||||||||||||||||||||||||||||||||||||
1002795|ARCONIC TENNESSEE OPERATIONS|ALCOA|TN|37701|2300 N WRIGHT RD|35.811815|-83.969576|203730.884|203521|95.75|114.134|203730.884|||||||||||||||||||||||||||||||||||||||
1003456|ARDEN LDFL|WASHINGTON|PA|15301|200 Rangos Lane|40.208427|-80.264771|24628.32|96.9|24445|86.42|220.07|||||||||||||||||||||||||||||||||||||||
1006659|ARGOS CEMENT LLC. - ROBERTA PLANT|CALERA|AL|35040|8039 HIGHWAY 25|33.1043|-86.7985|902389.638|898651|1405|2333.638||||||||||||||||||||||||||||||||||||||||
1007566|ARGOS USA -Martinsburg|MARTINSBURG|WV|25401|1826 SOUTH QUEEN STREET|39.434879|-77.977911|937470.27|934718|1004.5|1747.77|2539.758|||||||||||||||||||||||||||||||||||||||
1006199|ARIZONA STATE UNIVERSITY|TEMPE|AZ|85281|300 E. University Drive, Suite 320|33.42195|-111.935|61764.468|61700.9|29|34.568|61764.468|||||||||||||||||||||||||||||||||||||||
1006203|ARKALON ETHANOL LLC|LIBERAL|KS|67901|8664 RD P|37.107705|-100.796294|103713.76|103606.9|48.75|58.11|103713.76|||||||||||||||||||||||||||||||||||||||
1002209|ARKANSAS LIME COMPANY|BATESVILLE|AR|72501|600 LIMEDALE ROAD|35.794|-91.736|438969.084|438276|236.25|456.834|178018.484|||||||||||||||||||||||||||||||||||||||
1005801|ARKANSAS STEEL ASSOCIATES|NEWPORT|AR|72112|2803 VAN DYKE ROAD|35.648518|-91.244662|56498.196|56469.7|13|15.496|27777.696|||||||||||||||||||||||||||||||||||||||
1006644|ARKEMA BEAUMONT PLANT|BEAUMONT|TX|77701|2810 GULF STATES ROAD|30.060226|-94.058976|54183.896|54128|25.5|30.396|54183.896|||||||||||||||||||||||||||||||||||||||
1006797|ARKEMA INC CLEAR LAKE|PASADENA|TX|77507|9502 BAYPORT BLVD STE B|29.62139|-95.06389|89531.164|89439.1|42|50.064|89531.164|||||||||||||||||||||||||||||||||||||||
1005721|ARKEMA, INC.|CALVERT CITY|KY|42029|4444 INDUSTRIAL PARKWAY|37.056699|-88.365727|338828.4875|61768.4|29|34.568|61831.968|||||||||||||||||||||||||||||||||||||||
1013817|ARLANXEO Orange Site|Orange|TX|77630|4647 FM 1006|30.049622|-93.772226|210148.208|209931.2|99|118.008|210148.208|||||||||||||||||||||||||||||||||||||||
1006785|ARMSTRONG CEMENT & SUPPLY|CABOT|PA|16023|100 CLEARFIELD ROAD|40.7948|-79.70017|214892|213998.8|327|566.2|11.4|||||||||||||||||||||||||||||||||||||||
1003208|ARMSTRONG WORLD IND MARIETTA CEILING PLT|MARIETTA|PA|17547|1507 RIVER ROAD|40.0586|-76.58845|71853.88|71779.9|33.75|40.23|71853.88|||||||||||||||||||||||||||||||||||||||
1002968|ARMSTRONG WORLD INDUSTRIES INC.|PENSACOLA|FL|32505|300 SOUTH MYRICK ST|30.408671|-87.250165|25162.856|25137.1|11.75|14.006|25162.856|||||||||||||||||||||||||||||||||||||||
1002494|ASARCO LLC AMARILLO COPPER REFINERY|AMARILLO|TX|79108|7001 NORTH HIGHWAY 136|35.284716|-101.730177|10896.708|10885.2|5.25|6.258|10896.708|||||||||||||||||||||||||||||||||||||||
1002486|ASARCO LLC Hayden Operations|Hayden|AZ|85135|866 N. Hayden Avenue|33.003378|-110.77632|494.048|493.5|0.25|0.298|494.048|||||||||||||||||||||||||||||||||||||||
1002190|ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY|ALVIN|TX|77512||29.2567|-95.2144|531687.964|531417.8|123.25|146.914|261652.064|||||||||||||||||||||||||||||||||||||||
1002665|ASH GROVE CEMENT CO-CHANUTE PLANT|CHANUTE|KS|66720|1801 NORTH SANTA FE STREET|37.698786|-95.459748|1398631.804|1396762.1|685.75|1183.954|1570.744|||||||||||||||||||||||||||||||||||||||
1002421|ASH GROVE CEMENT COMPANY|MIDLOTHIAN|TX|76065|900 GIFCO ROAD|32.51993|-97.0068|696149.328|694587.1|620.25|941.978|314.848|||||||||||||||||||||||||||||||||||||||
1002527|ASH GROVE CEMENT COMPANY-DURKEE|DURKEE|OR|97905|33060 SHIRTTAIL CREEK ROAD|44.542325|-117.42053|680159.47|679086.2|405.75|667.52|137.3|||||||||||||||||||||||||||||||||||||||
1007552|ASH GROVE CEMENT COMPANY-Louisville|LOUISVILLE|NE|68037|16215 HWY. 50|41.005565|-96.154917|721231.572|720883.5|142.75|205.322|15637.392|||||||||||||||||||||||||||||||||||||||
1002531|ASH GROVE CEMENT COMPANY-MONTANA CITY|CLANCY|MT|59634|100 HIGHWAY 518|46.54448|-111.92062|342054.86|340682.7|502|870.16|1302.996|||||||||||||||||||||||||||||||||||||||
1002537|ASH GROVE CEMENT COMPANY-SEATTLE|SEATTLE|WA|98134|3801 EAST MARGINAL WAY SOUTH|47.56799|-122.34255|315155.07|314638.9|206.25|309.92|185.9|||||||||||||||||||||||||||||||||||||||
1007606|ASH GROVE CEMENT-FOREMAN|Foreman|AR|71836|4343 HWY 108|33.6936|-94.4166|727215.05|726513|262.5|439.55|2653.74|||||||||||||||||||||||||||||||||||||||
1003496|ASHLEY Energy LLC|SAINT LOUIS|MO|63102|1 ASHLEY STREET|38.63639|-90.18108|62826.064|62761.4|29.5|35.164|62826.064|||||||||||||||||||||||||||||||||||||||
1004576|ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC|ASTORIA|NY|11105|17-10 STEINWAY ST|40.7825|-73.8964|2912919.394|2909466.1|1463.25|1990.044|4.036|2912915.358||||||||||||||||||||||||||||||||||||||
1007800|ATASCOCITA RECYCLING AND DISPOSAL FACILITY|HUMBLE|TX|77396|3623 WILSON ROAD|29.95135|-95.24966|202608.75||202608.75|||||||||||||||||||||||||||||||||||||||||
1006056|ATHENS & CLARKE COUNTIES-DUNLAP ROAD LF|WINTERVILLE|GA|30683|5700 LEXINGTON RD|33.9257|-83.2634|70743.25||70743.25|||||||||||||||||||||||||||||||||||||||||
1005442|ATI LADISH LLC|CUDAHY|WI|53110|5481 S PACKARD AVE|42.947167|-87.8615|48195.568|48145.7|22.75|27.118|48195.568|||||||||||||||||||||||||||||||||||||||
1006778|ATI Specialty Materials, Monroe Plant|MONROE|NC|28110|2020 ASHCRAFT AVENUE|34.984|-80.51337|58222.722|58161|27.75|33.972|58222.722|||||||||||||||||||||||||||||||||||||||
1002571|ATK Launch Systems LLC|Promontory|UT|84307|9160 North Highway 83|41.679|-112.432|50124.202|50061|26.25|36.952|50124.202|||||||||||||||||||||||||||||||||||||||
1007929|ATLANTIC ALUMINA, GRAMERCY OPERATIONS|GRAMERCY|LA|70052|1111 E AIRLINE HIGHWAY|30.066583|-90.701823|732457.09|731701.1|344.75|411.24|732457.09|||||||||||||||||||||||||||||||||||||||
1001858|ATLANTIC COUNTY LANDFILL|EGG HARBOR TOWNSHIP|NJ|08234|6700 Delilah Road|39.41653|-74.54036|44219.6|131.1|44088.5||131.1|||||||||||||||||||||||||||||||||||||||
1003826|ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND|WAVERLY|VA|23890|3474 ATLANTIC LN|37.061279|-77.177106|75908.148|1242.6|74665.25|0.298|1243.148|||||||||||||||||||||||||||||||||||||||
1003034|AUBURN SANITARY LANDFILL NO 2|AUBURN|NY|13021|311 NORTH DIVISION STREET|42.95203|-76.5868|1919.398|324.6|1594.5|0.298|325.148|||||||||||||||||||||||||||||||||||||||
1005000|AUDUBON METALS LLC|HENDERSON|KY|42420|3055 OHIO DR.|37.808762|-87.632861|47873.32|47824|22.5|26.82|47873.32|||||||||||||||||||||||||||||||||||||||
1006344|AUGUSTA COUNTY SVC AUTHORITY LANDFILL|STAUNTON|VA|24401|749 Christians Creek Road|38.0781|-79.0635|101620.9|35.9|101585||35.9|||||||||||||||||||||||||||||||||||||||
1007346|AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY|AUSTIN|TX|78728|14001 MCNEIL ROAD|30.45407|-97.72091|210780.592|210709.9|32.25|38.442|68261.192|||||||||||||||||||||||||||||||||||||||
1006132|AUTUMN HILLS RECYCLING AND DISPOSAL FACILITY|ZEELAND|MI|49464|700 56TH AVENUE|42.780647|-85.920569|85419.598|279.3|85140|0.298|279.848|||||||||||||||||||||||||||||||||||||||
1003033|AVA LANDFILL|AVA|NY|13303|7044 ST RTE 294|43.461|-75.412|72326.798|110.5|72216|0.298|110.798|||||||||||||||||||||||||||||||||||||||
1003328|AVENAL REGIONAL LANDFILL|AVENAL|CA|93204|1200 Skyline Blvd|36.01195|-120.11535|25527.25||25527.25|||||||||||||||||||||||||||||||||||||||||
1007682|AZUSA LAND RECLAMATION CO INC INERT LF|AZUSA|CA|91702|1211 W GLADSTONE ST|34.11432|-117.92861|131279.25|181|131098.25||181|||||||||||||||||||||||||||||||||||||||
1000378|Abbott Laboratories|Casa Grande|AZ|85193|1250 West Maricopa Highway|32.896|-111.7848|25403.404|25377.1|12|14.304|25403.404|||||||||||||||||||||||||||||||||||||||
1012993|Abbott Nutrition|Columbus|OH|43215|585 Cleveland Ave|39.97553|-82.98999|26943.048|26915.1|12.75|15.198|26943.048|||||||||||||||||||||||||||||||||||||||
1003205|Abbott Nutrition - A Division of Abbott Laboratories|ALTAVISTA|VA|24517|1518 MAIN STREET|37.13375|-79.26404|28847.292|28817.7|13.5|16.092|28847.292|||||||||||||||||||||||||||||||||||||||
1010630|Aberdeen Generating Station|Aberdeen|SD|57401|421 30th Ave SW|45.45807|-98.50242|36535.686|36493|18.25|24.436|2286.914|34248.772||||||||||||||||||||||||||||||||||||||
1012891|Abilene Environmental Landfill|Abilene|TX|79601|1984 FM 3034|32.523921|-99.750711|34689.75||34689.75|||||||||||||||||||||||||||||||||||||||||
1007357|Abilene Regional Landfill|Abilene|TX|79601||32.534633|-99.753812|200853.25||200853.25|||||||||||||||||||||||||||||||||||||||||
1001347|Acadia Power Station|EUNICE|LA|70535|30385 CROWLEY EUNICE HWY|30.4284|-92.4112|2044980.672|2042904.3|947.25|1129.122||2044980.672||||||||||||||||||||||||||||||||||||||
1000125|Ackerman Combined Cycle|ACKERMAN|MS|39735|2510 PENSACOLA ROAD|33.38|-89.2091|1616913.072|1615247.7|759.75|905.622|0|1616913.072||||||||||||||||||||||||||||||||||||||
1011325|Acme Brick - Denton Plant|Denton|TX|76205|220 East Daniels St|33.188675|-97.135707|20869.272|20847.9|9.75|11.622|20869.272|||||||||||||||||||||||||||||||||||||||
1012051|Acme Brick - Texas Clay Plants|Malakoff|TX|75148|402 E Bartlett|32.166628|-96.017302|22389.216|22366.2|10.5|12.516|22389.216|||||||||||||||||||||||||||||||||||||||
1003446|Ada County Solid Waste Management|Boise|ID|83714|10300 Seaman's Gulch Road|43.723526|-116.269298|98454.332|4.7|98402.25|47.382|72.332|||||||||||||||||||||||||||||||||||||||
1000603|Addis Carbon Black Plant|Addis|LA|70710|5221 Sid Richardson Road|30.3288|-91.2792|307353|307353|||0|||||||||||||||||||||||||||||||||||||||
1000089|AdvanSix Resins & Chemicals LLC|PHILADELPHIA|PA|19137|2501 MARGARET STREET|40.0067|-75.0686|157464.408|157302.2|74|88.208|157464.408|||||||||||||||||||||||||||||||||||||||
1010185|Advanced Magnesium Alloys Corporation|Anderson|IN|46013|1820 E. 32nd st.|40.085371|-85.658666|251256|||||||||||||||||||||||||||||||||||||||||||
1006553|Advanced Tri-Gen Power Systems, LLC|Chillicothe|IL|61523|1823 East Boy Scout Road|40.843067|-89.564148|125794.376|125664.5|59.25|70.626|125794.376|||||||||||||||||||||||||||||||||||||||
1012089|Aemetis Advanced Fuels Keyes, Inc.|Ceres|CA|95307|4209 Jessup Road|37.553007|-120.916475|69710.178|69625.7|36.5|47.978|69710.178|||||||||||||||||||||||||||||||||||||||
1002316|Aera Energy 25 Hill|Maricopa|CA|93252|29235 Highway 33|35.09233|-119.407371|58940.128|58879.3|27.75|33.078|58940.128|||||||||||||||||||||||||||||||||||||||
1002156|Aera Energy Alberta Finley Shale|Fellows|CA|93224|25401 Highway 33|35.22925|-119.58286|105344.404|105235.9|49.5|59.004|105344.404|||||||||||||||||||||||||||||||||||||||
1006844|Aera Energy Anderson Fitzgerald|McKittrick|CA|93251|59231 Main Camp Road|35.299879|-119.742604|222160.764|221931.7|104.5|124.564|222160.764|||||||||||||||||||||||||||||||||||||||
1006845|Aera Energy Belridge|McKittrick|CA|93251|59231 Main Camp Road|35.45306|-119.719337|1409271.692|1407817.3|663.5|790.892|1409271.692|||||||||||||||||||||||||||||||||||||||
1003702|Aera Energy Buena Fe|Maricopa|CA|93252|29235 Highway 33|35.09233|-119.407371|12203.704|12191.1|5.75|6.854|12203.704|||||||||||||||||||||||||||||||||||||||
1002315|Aera Energy Calso|McKittrick|CA|93251|59231 Main Camp Road|35.299879|-119.742604|43476.936|43432|20.5|24.436|43476.936|||||||||||||||||||||||||||||||||||||||
1006405|Aera Energy Coalinga|Coalinga|CA|93210|29010 Shell Road|36.24005|-120.32416|177776.38|177592.8|83.75|99.83|177776.38|||||||||||||||||||||||||||||||||||||||
1012480|Aera Energy Lockwood|Maricopa|CA|93525|29235 Highway 33|35.09233|-119.407371|7054.324|7047.2|3.25|3.874|7054.324|||||||||||||||||||||||||||||||||||||||
1005790|Aera Energy Lost Hills|McKittrick|CA|93251|59231 Main Camp Road|35.299879|-119.742604|132506.7|132369.7|62.5|74.5|132506.7|||||||||||||||||||||||||||||||||||||||
1006914|Aera Energy MOCO|Maricopa|CA|93252|29235 Highway 33|35.09233|-119.407371|115681.364|115561.9|54.5|64.964|115681.364|||||||||||||||||||||||||||||||||||||||
1005635|Aera Energy Metson|Maricopa|CA|93252|29235 Highway 33|35.09233|-119.407371|21000.472|20979.1|9.75|11.622|21000.472|||||||||||||||||||||||||||||||||||||||
1012475|Aera Energy Penn Zier|Coalinga|CA|93210|29010 Shell Road|36.24005|-120.32416|31373.832|31341.5|14.75|17.582|31373.832|||||||||||||||||||||||||||||||||||||||
1006846|Aera Energy San Ardo|San Ardo|CA|93450|66893 Sargent Road|35.954969|-120.864089|243245.384|242994.4|114.5|136.484|243245.384|||||||||||||||||||||||||||||||||||||||
1009944|Aera Energy Wier Gore Maxwell|Fellows|CA|93224|25401 Highway 33|35.22925|-119.58286|47421.972|47373.2|22.25|26.522|47421.972|||||||||||||||||||||||||||||||||||||||
1006556|Afton Generating Station|LA MESA|NM|88044|10100 WEST AFTON ROAD|32.1134|-106.848|365777.544|365406|169.5|202.044|1395.144|364382.4||||||||||||||||||||||||||||||||||||||
1013891|Ag Processing Inc|Aberdeen|SD|57401|4815 8th Avenue|45.474311|-98.416005|56645.336|56586.7|26.75|31.886|56645.336|||||||||||||||||||||||||||||||||||||||
1002365|Ag Processing Inc|Sergeant Bluff|IA|51054|2753 Port Neal Circle|42.305176|-96.362271|72252.928|72178.4|34|40.528|72252.928|||||||||||||||||||||||||||||||||||||||
1010699|Aggregate Industries SWR, Inc. - Utelite Plant|Coalville|UT|84017|6375 W. Three Mile Canyon Road|40.71635|-111.44104|40247.95|39930.8|116|201.15|40247.95|||||||||||||||||||||||||||||||||||||||
